"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.680000067,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.545347452,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.848837256,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.149773121,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.065217257,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.747269988,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.343234301,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2012",3.259912014,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.78125,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.272727251,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.883333445,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.799999952,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.833333254,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.91177297,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2019",2.952188729,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2020",2.99916171,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2021",3.046709414,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2022",3.093418684,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2023",3.139386502,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2024",3.18557576,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2025",3.231956676,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2026",3.280235495,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2027",3.32965453,
"NGA","CROPYIELD","MAIZE","THND_HA","A","1990",5104,
"NGA","CROPYIELD","MAIZE","THND_HA","A","1991",5142,
"NGA","CROPYIELD","MAIZE","THND_HA","A","1992",5223,
"NGA","CROPYIELD","MAIZE","THND_HA","A","1993",5309,
"NGA","CROPYIELD","MAIZE","THND_HA","A","1994",5426,
"NGA","CROPYIELD","MAIZE","THND_HA","A","1995",5472,
"NGA","CROPYIELD","MAIZE","THND_HA","A","1996",4273,
"NGA","CROPYIELD","MAIZE","THND_HA","A","1997",4200,
"NGA","CROPYIELD","MAIZE","THND_HA","A","1998",3884,
"NGA","CROPYIELD","MAIZE","THND_HA","A","1999",3965,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2000",3999,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2001",4041,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2002",4490,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2003",4300,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2004",4277,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2005",4356,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2006",4311,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2007",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2008",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2009",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2010",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2011",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2012",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2013",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2014",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2015",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2016",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2017",4315,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2018",4311.154577816,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2019",4296.140332637,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2020",4299.957338328,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2021",4296.448696091,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2022",4313.118016517,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2023",4326.322316534,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2024",4332.35416737,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2025",4328.921346898,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2026",4324.92622079,
"NGA","CROPYIELD","MAIZE","THND_HA","A","2027",4322.484491013,
"ETH","CROPYIELD","MAIZE","THND_HA","A","1990",0.00009,
"ETH","CROPYIELD","MAIZE","THND_HA","A","1991",0.00009,
"ETH","CROPYIELD","MAIZE","THND_HA","A","1992",0.00009,
"ETH","CROPYIELD","MAIZE","THND_HA","A","1993",1464,
"ETH","CROPYIELD","MAIZE","THND_HA","A","1994",1881,
"ETH","CROPYIELD","MAIZE","THND_HA","A","1995",1718,
"ETH","CROPYIELD","MAIZE","THND_HA","A","1996",1689,
"ETH","CROPYIELD","MAIZE","THND_HA","A","1997",1718,
"ETH","CROPYIELD","MAIZE","THND_HA","A","1998",1449,
"ETH","CROPYIELD","MAIZE","THND_HA","A","1999",1651,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2000",1656,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2001",1893,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2002",1507,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2003",1791,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2004",1802,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2005",1950,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2006",1526,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2007",1695,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2008",1767,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2009",1768,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2010",1772,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2011",1963,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2012",2055,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2013",2013,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2014",1995,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2015",1995,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2016",1995,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2017",1995,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2018",2010.97090628,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2019",2027.178761096,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2020",2043.255981077,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2021",2059.141869366,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2022",2075.288412919,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2023",2091.873385945,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2024",2108.945313706,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2025",2126.217602207,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2026",2143.452665314,
"ETH","CROPYIELD","MAIZE","THND_HA","A","2027",2160.556511579,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","1990",2451.1501,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","1991",2248.714088304,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","1992",2135.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","1993",2441.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","1994",892.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","1995",1738.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","1996",1100.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","1997",2675.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","1998",900.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","1999",1313.253729148,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2000",1530.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2001",847.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2002",1563.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2003",2122.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2004",3373.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2005",3060.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2006",3510.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2007",3798.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2008",6682.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2009",3963.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2010",3084.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2011",6962.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2012",8213.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2013",11634.9401,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2014",11332.1401,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2015",13173.2961,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2016",15309.8131,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2017",12893.0001,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2018",14330.737512436,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2019",14543.080105196,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2020",14830.408060057,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2021",15150.078103333,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2022",15563.226373472,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2023",15874.687817791,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2024",16249.041215858,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2025",16569.246710968,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2026",16851.808179533,
"RUS","CROPYIELD","MAIZE","THND_TONNE","A","2027",17114.706547883,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","1990",8962.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","1991",8064.000293676,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","1992",9992.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","1993",9601.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","1994",8884.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","1995",9534.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","1996",10769.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","1997",10816.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","1998",10677.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","1999",11509.599709375,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2000",12043.200490792,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2001",13160.200295313,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2002",11151.700295313,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2003",14984.299904688,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2004",14180.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2005",14709.900490625,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2006",15097.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2007",18955.400632214,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2008",19731.400763752,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2009",16719.5001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2010",21725.801184291,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2011",21760.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2012",22260.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2013",24259.509865625,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2014",24170.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2015",22570.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2016",26260.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2017",25730.0001,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2018",26360.747193886,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2019",27403.512862836,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2020",27858.440554083,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2021",28861.06833389,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2022",29293.194825819,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2023",29959.021044577,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2024",30504.795886597,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2025",31203.53712082,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2026",31842.435239806,
"IND","CROPYIELD","MAIZE","THND_TONNE","A","2027",32524.515271907,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",0.0001,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",0.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.00019,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",59.00010006,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",50.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",67.000100096,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",63.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",40.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",35.000100018,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",25.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",30.000100008,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",30.000100008,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",30.000100007,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",15.000100001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",18.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",29.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",43.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",26.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",23.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",26.000100001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",29.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",26.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",43.000100006,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",30.000100003,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",45.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",43.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",40.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",40.000100012,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",40.0001,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",40.000100007,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",40.994160274,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",41.644515569,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",42.33994678,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",42.887112107,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",43.529308768,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",44.215744689,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",44.937289471,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",45.6743886,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",46.398906694,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",47.130059633,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","1990",10291.79827,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","1991",21198.441,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","1992",25150.33,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","1993",25745.41,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","1994",25334.005,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","1995",24016.47,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","1996",24762.478,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","1997",28825.656,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","1998",27828.41,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","1999",29914.771,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2000",29656.099,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2001",31960.441,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2002",33020.769,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2003",38182.99,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2004",40207.874,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2005",39795.349,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2006",38490.279,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2007",39628.302,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2008",41274.418,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2009",43102.933,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2010",43408.338,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2011",44781.23,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2012",47735.228,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2013",50648.110047619,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2014",52297.089430894,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2015",53168.22,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2016",54970.869594595,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2017",56626.050420168,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2018",58670.161841062,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2019",59465.395281938,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2020",60009.352292992,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2021",60377.62815387,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2022",60794.132176934,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2023",61207.063735592,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2024",61608.390664822,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2025",62016.884410941,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2026",62407.692585117,
"BRICS","CROPYIELD","SOYBEAN","THND_HA","A","2027",62811.165082551,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.00019,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",145.000103099,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",154.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",163.000102742,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",178.000103338,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",192.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",322.000101907,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",361.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",410.000103815,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",429.000101431,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",436.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",464.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",494.000107153,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",528.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",565.000106199,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",605.000107153,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",617.000101431,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",600.000110967,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",720.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",620.000106199,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",620.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",680.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",630.000112398,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",635.000103815,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",650.000103646,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",630.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",630.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",630.0001,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",640.558308144,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",650.623066761,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",661.737005344,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",672.686433804,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",684.804522379,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",696.545971407,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",709.031618608,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",720.794151238,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",733.669340057,
"NGA","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",745.772097463,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","1990",1,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","1991",3.523671627,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","1992",2.507475853,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","1993",2.818317175,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","1994",2.303892136,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","1995",3.100775242,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","1996",2.786885262,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","1997",3.284132958,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","1998",2.534141064,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","1999",2.528384209,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2000",2.971071243,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2001",3.208333254,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2002",3.515559197,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2003",3.412698507,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2004",5.279761791,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2005",4.317470074,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2006",3.73798728,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2007",3.799846411,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2008",4.67216301,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2009",4.788264751,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2010",4.412329197,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2011",6.619681358,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2012",5.050915718,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2013",6.411756992,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2014",6.158809185,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.711941719,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2016",6.602683067,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2017",5.415730476,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2018",5.799996936,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2019",5.886010209,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2020",5.979129763,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2021",6.078005418,
"UKR","CROPYIELD","MAIZE","TONNE_HA","A","2022",6.180678931,
